//CIRCULOS
0.04778689559399066,0.1603574901565829,1.6763089748922074E-4,0.46933948602736864,0.0018044256298886344
0.049137540737396575,0.1591722129232374,2.0340892307238873E-6,0.01099608494841557,1.425310629938986E-7
0.046774290230274886,0.1597052817880849,1.3505856511483505E-4,0.008471376173525266,2.758179014427237E-5
0.04759357032683389,0.15980388466031145,1.0316169355311907E-4,0.3137923807924456,1.4954832792963662E-4
0.048484737515477626,0.16037141637981783,2.7784727477305187E-4,0.3159974748514717,3.6670516723708946E-4
0.046320895221994125,0.16173223005577952,7.316464105251646E-4,0.08200029247842897,9.253178971175518E-4
0.046670540633608815,0.16354614767352704,0.0013747207498985437,0.018960053200425618,1.8261463133588244E-4
0.04926837314910051,0.1610885814628286,5.730932333230153E-4,0.02082411889948158,1.644944869362765E-4
0.05175614464988491,0.1597009138240409,8.545466256153179E-5,0.08425720826439341,1.534661963424875E-5
0.045103018824609736,0.15982283084599969,2.2030475288575608E-5,0.4756335574580204,1.5442087446477902E-4
0.04873265306122449,0.16052417890973314,4.046779320029093E-4,0.15288243361660192,6.5767063538647E-4
0.04965809668846487,0.15962948781964575,5.290388335993993E-6,0.2290802325729659,2.0061980632419797E-4
0.04610853313844447,0.15960284294409546,5.1509240548430785E-6,0.48214895332687263,7.055147593614853E-5
0.04860075123874474,0.16085900788335827,3.434675995932886E-4,0.5738632552159151,5.960026612222487E-4
0.04906751890042622,0.16081493336591418,4.8113074779379935E-4,0.1238082133110054,7.066898182437604E-4
0.04743076498977573,0.1643850558401964,0.0015793375162099087,0.17512534545194636,0.0026046943571156698
0.04722715318869165,0.1604365791224342,3.5077184037305407E-4,0.13442887843350312,7.176633247197401E-4
0.04873290462018141,0.1605616417233457,4.0987416712764485E-4,0.12214265282098279,3.937072689845745E-4
0.046763592256880135,0.16076145489406193,2.8791685173119077E-4,0.6841883281835413,0.00228530855390714
0.050407930032856624,0.16032523156926626,3.0501793638289883E-4,0.18435799185601784,4.42989086443759E-4
0.04682056539410655,0.16026978694580013,2.652377767353871E-4,0.20206768386276275,2.5508103798978145E-4
0.05016996184530004,0.16138062352216365,5.31487104472659E-4,0.519569857752888,0.003170896346430893
0.045988566726719554,0.16227421087975424,5.821339876018931E-4,1.7125127494862125,0.006701716231894119
0.048384478878116345,0.16162833002970922,7.362534220394475E-4,0.1794852086855194,0.0013358674083876936
0.048829168071609134,0.15940388673256944,2.5076231046525907E-5,0.08120924330966917,1.110140253563628E-5
0.04951249924884322,0.1601089107351519,2.6039374981408624E-4,0.0643168324142271,1.1823598527677406E-4
0.049740213204335755,0.1601508004143619,2.770772611537137E-4,0.2045981322465988,3.74484176117596E-4
0.046249800202461507,0.16112483191327992,5.073323663642759E-4,0.31311455139471245,0.0015987025269850218
0.04936981201171875,0.1595807047390708,4.767470153906685E-5,0.26991660100246206,9.454026362195155E-5
0.04803710988044097,0.16155350957426667,7.461509614565502E-4,0.02110882256369459,2.2163503073770218E-4
//CUADROS
0.04802988360747496,0.1667667237614321,1.5314999318070735E-4,0.09784946321965327,0.0049400443584142716
0.05313399107735675,0.16699238633250985,3.270599411583814E-5,0.04953985981336114,0.007608487341546721
0.04475641712675946,0.16989353410424665,8.837191226703974E-4,0.16745211717281216,0.0066504087075308525
0.05105283282570573,0.16736469613427163,3.1845265010119546E-5,0.03964053679078892,0.004448257770864259
0.051521899840016844,0.16584770241577962,1.3904230620476426E-4,0.10422957271479609,5.565543920958776E-4
0.04430981959929712,0.16732367665009878,2.37582024541489E-4,1.0292479447844443,0.01735534418588505
0.04744421872432818,0.16623317557055364,1.6850709503985914E-5,0.195644619346051,1.4291046740305442E-6
0.04879393288895645,0.16727959900891443,2.161470983907335E-4,0.08696003595716141,0.018082289482354713
0.045326455458832585,0.16942229087190414,2.7203706060360556E-4,1.5662871095468591,0.018499879844336497
0.0483535012894267,0.1659451906030028,1.8782319497180673E-6,0.10727796767609438,4.3267149598599943E-4
0.04740975212931973,0.16907155886066647,2.3595316003505274E-4,0.429810855582408,0.032947705654933226
0.0493330065473898,0.16903229397679892,4.000132211550137E-4,1.3954083903765482,0.03217180556809307
0.04852633874860162,0.1675604448782963,2.481263034134621E-4,0.24570004445898785,0.012176836798319287
0.04696625514403292,0.1663313685969593,1.11532308812336E-4,0.25127064860229525,4.364629851247164E-4
0.04901538959317915,0.1670388461675736,9.574028581098167E-5,0.16140155864415723,0.010966410403981216
0.04415870120648004,0.16751140749509946,2.4076654653148796E-4,0.6962281320044166,0.0172779358878914
0.04493735980490206,0.16618991770948885,2.670523294546957E-4,0.7442942647170738,0.01634631462598039
0.04493670974297786,0.16850708624714034,1.6027464771220694E-4,0.9040867820261546,0.013221698764962767
0.047268051815598164,0.16940639063014512,4.30579881024814E-4,0.15759465378890633,0.0059410921552616285
0.05074634134463194,0.16650107819079907,2.3454865034555034E-4,0.5462709075867382,0.009848045561902231
0.048761559852551255,0.16657223304468077,1.3113889552667337E-4,0.12290525596756205,0.0022331625445453445
0.0488486967508632,0.16808343416819932,3.251643461580128E-4,0.3906971778380437,0.013914794419538861
0.04886827193219155,0.16693498373004897,5.3388661538435696E-5,0.11357133640821988,0.002429929465709714
